YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,WS10M,PS,WSC
2024,1,1,3,0.3670333008374711,10.832615214738151,2.162193129323778,118.86416010518272,1.4930574100961078
2024,1,1,4,0.49463283927306106,12.371108889163985,1.7070960330641443,119.28618520657218,1.2888637267886993
2024,1,1,5,0.642711252312883,20.738216031251476,1.3728080916107748,110.4517122905305,1.3306520597334823
2024,1,1,6,0.8568865372587571,20.447287447569906,1.8810307262122243,91.45818704659827,1.4905303584506266
2024,1,1,7,1.4471975070851781,18.72155958814726,1.9678533014495863,87.38924488988461,1.9489473079234105
2024,1,1,8,1.5520998364895402,22.19538380591291,2.649408338685313,80.85188145481212,1.492028520956788
2024,1,1,9,1.1534546335017162,21.097655375931758,2.2220632610823685,95.97161947348724,1.8110575439685714
2024,1,1,10,0.5914959278274372,19.074291370765987,2.308610088717688,97.61819718338197,2.245277289555632
2024,1,1,11,0.13579649100730143,13.912146795394086,2.2099538062720727,82.5415688259624,2.521811937209878
2024,1,1,12,0.0,12.938113431309691,2.217834926155454,113.83058706304818,2.141689486236564
2024,1,1,13,0.0,11.645825665107745,2.2922026137507316,105.26175456762844,3.011446995602584
2024,1,1,14,0.0,13.522255109441454,2.3225609293551646,94.56964591286678,3.487298312284689
2024,1,1,15,0.0,9.775414106997511,3.481146359388976,113.49462905541694,3.2528579521192924
2024,1,1,16,0.0,13.251572667282087,3.322781718262716,95.90022982013731,3.285893603408207
2024,1,1,17,0.0,7.774270673661415,3.5868560166891768,113.2398993528718,3.49987293075397
2024,1,1,18,0.0,11.388430331450447,3.3201615610773767,99.2168937101608,4.2650714480120175
2024,1,1,19,0.0,7.601651919029313,2.695256410530705,104.74036444639245,3.8890054381772883
2024,1,1,20,0.0,10.82643406598739,2.838004819510848,83.78679589969896,4.689899788471571
2024,1,1,21,0.0,9.102670755060554,2.8237105617781366,89.67331074552568,3.9599482653404467
2024,1,1,22,0.0,7.3842298698718585,2.8874499844597317,105.31128415948353,3.862543812516055
2024,1,1,23,0.0,8.293784422362762,2.3806763655859253,95.74234184185013,3.6106550699448237
2024,1,2,0,0.0,8.300584566490404,3.043937041471919,84.74222713030706,4.279706735031859
2024,1,2,1,0.0,8.565524784560264,2.5430606795500097,85.62371040450579,4.017661944015898
2024,1,2,2,0.22931623767390738,5.961197080579463,2.6090515788895052,107.69819633030401,3.401012327837009
2024,1,2,3,0.5698020357582417,11.478470664671548,2.240918524567085,106.86712488655205,1.7946126004158796
2024,1,2,4,0.7219474536413539,14.090990840362725,2.0497743523337957,108.3697545549192,1.23786283905728
2024,1,2,5,1.1791264282852985,17.822741077601748,2.0178920422608755,108.35896177738731,1.4322671168131844
2024,1,2,6,1.5949621065308772,20.763921588037647,2.47516183572517,117.80667776431191,1.6660662537122843
2024,1,2,7,1.363374428194648,20.93495904995651,1.9775232154558275,118.05191676449641,1.8638926797856838
2024,1,2,8,1.6871046768039424,23.233192156173814,2.6974269615021456,96.6367357233849,1.4168153724345658
2024,1,2,9,1.2463535524309106,19.949676982208565,2.4990259592301336,110.18546554391537,1.4661196741778941
2024,1,2,10,0.555625150260804,20.039986410969718,1.4968142761059573,108.56865560657204,1.550846200372165
2024,1,2,11,0.15950357574177018,19.623437277846996,1.819950217489736,86.18268983238242,1.5856623625671227
2024,1,2,12,0.0,12.753095238713744,1.5127004860016195,110.359676646717,1.6519688887447797
2024,1,2,13,0.0,12.991048887371456,1.4109492560944095,112.87376037393194,1.4150557283828604
2024,1,2,14,0.0,10.949922718938168,1.640683273013787,80.92166982195705,1.4802564040237747
2024,1,2,15,0.0,9.996316895605943,1.7060170855670476,100.25320698411505,1.7883802291707465
2024,1,2,16,0.0,8.959927045593165,1.6697643680295928,89.32433675389542,1.4490168667103915
2024,1,2,17,0.0,10.052978453458548,1.6148558581592751,116.49099221383416,1.8160475801180953
2024,1,2,18,0.0,11.751251540857329,2.187372310713501,82.74932339229186,2.166610847408858
2024,1,2,19,0.0,7.070064626829398,2.7987305445099095,105.56447060341118,2.7883720207619147
2024,1,2,20,0.0,7.166526891367253,2.6541345820776305,105.17105059401943,3.401236704904041
2024,1,2,21,0.0,10.217991443326934,2.1058430092860543,84.19410329527311,3.4064545486936533
2024,1,2,22,0.0,5.770007051037018,2.437363152267313,109.7677520297355,3.4598458290822145
2024,1,2,23,0.0,5.791047346128328,2.6782918522366406,90.1811327963773,2.4691803381962893
2024,1,3,0,0.0,8.621418520145223,2.6277925034540814,106.97143425843977,2.315426096696612
2024,1,3,1,0.0,8.976237813907208,2.4172919538456545,89.45419792993654,1.9296060300355462
2024,1,3,2,0.10125885317834886,7.962143984231497,1.872249359869688,95.16212398310067,1.8228752724199742
2024,1,3,3,0.24521059004604062,8.78298922001045,1.826361945507903,92.72688530997895,1.3890106196217311
2024,1,3,4,0.4084234415736912,13.589161200821081,1.0011977287048153,103.68814600393272,0.8502144922349003
2024,1,3,5,0.5870847075592586,19.86284889633014,1.8418064387998532,104.3513938416438,1.209257049471135
2024,1,3,6,0.40214077575666574,21.738791366579758,1.8143452300465817,100.23249250567616,1.3054371040117558
2024,1,3,7,0.4408036468144073,20.9988150170715,1.454077431833381,85.32150610712989,1.1192568917923638
2024,1,3,8,0.5852011934735477,21.072645481379837,1.114382153067517,104.90477146256336,1.0409690783267893
2024,1,3,9,0.49248320108773347,22.992400881792726,0.7984305816637322,88.72987308562641,0.48473066948073784
2024,1,3,10,0.35152301812288345,23.593710294600566,0.261710370406725,96.18662315639921,0.21888577235192513
2024,1,3,11,0.09189718987745601,20.85675496617586,0.6220825312855729,118.27539929954628,0.549323638908377
2024,1,3,12,0.0,15.335622098781524,1.098235924777084,112.8059918876406,1.2498811812724413
2024,1,3,13,0.0,18.325859025083886,1.4725392155041257,90.25368528288536,1.9459443512299752
2024,1,3,14,0.0,14.898256208242529,2.322408634424212,88.02192848392009,1.7718515963446884
2024,1,3,15,0.0,10.524608858278716,2.719021969399222,101.91327530189608,2.5885019234088897
2024,1,3,16,0.0,10.70104411242609,2.925184720324186,82.85310300991543,2.8333046060680163
2024,1,3,17,0.0,12.06448104062793,3.0029173463610026,98.43368570865228,3.082401813618892
2024,1,3,18,0.0,12.218813057547926,2.503633644365486,97.42834016608992,3.3748052423990376
2024,1,3,19,0.0,9.586953653671294,2.5868792371974334,118.81708736424534,2.354121500567465
2024,1,3,20,0.0,6.536401467393504,2.93832044450717,80.62516817036571,3.144560596108689
2024,1,3,21,0.0,5.911311250176138,2.19324974308117,114.13534526028329,3.5110069453643247
2024,1,3,22,0.0,6.745714790418169,2.378556202575586,116.45430593355495,2.9469622735726966
2024,1,3,23,0.0,4.785028612657699,2.3555107616432385,105.1200990914315,4.062418345810694
2024,1,4,0,0.0,6.811340824039197,2.3182828774305113,100.94313390830048,3.675817350986794
2024,1,4,1,0.0,8.922784733044804,2.2900268241612642,85.23945606360869,3.516152765283455
2024,1,4,2,0.07752566617965588,8.796122232698938,2.088896696369215,106.74106192380432,2.7883002672487907
2024,1,4,3,0.1829581572792488,12.74204298173737,1.9415188769913243,109.26246539396134,1.2752414196449657
2024,1,4,4,0.25085578481980136,13.943765084756139,1.2091000591317547,107.14392155094792,0.9008534144433838
2024,1,4,5,0.2811749760369699,14.869878710525029,0.8039130397475603,82.82500687199921,0.9039279596340282
2024,1,4,6,0.2865634753698604,15.98644775307441,0.6792259680507681,110.86434344851814,0.5790412828295326
