YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,WS10M,PS,WSC
2024,4,1,3,1.720285353429053,30.084426987931124,5.989272849036221,90.25477845528917,4.749091763798409
2024,4,1,5,2.9195883885573717,33.48085222055086,6.57711912368555,91.06763416415829,5.786052459970579
2024,4,1,6,3.014138801159654,34.290933030223975,6.811347126392651,100.67154555611012,6.310953603195826
2024,4,1,8,2.1593112777802674,33.40167453896576,8.22163098422016,89.11156290715867,7.019939418010059
2024,4,1,9,1.9692454936401176,30.918210180318155,7.381579389544252,101.09276945311296,7.2872662651415
2024,4,1,10,1.4057652399065117,30.72829730908577,7.197233668036233,94.3771472412186,6.0841175998634345
2024,4,1,12,0.20747821734729127,27.29537449260799,5.215421606494401,91.6435904816678,5.010313727105048
2024,4,1,13,0.0,24.263609549651477,3.136005869299504,89.4323900075523,5.4727260603365835
2024,4,1,15,0.0,22.0150940933907,3.4617976831476622,92.78886289604111,5.379276783520973
2024,4,1,16,0.0,22.160974403621356,3.7072051544963913,102.33859215953137,5.524904552746332
2024,4,1,17,0.0,21.165734917361995,3.8727027885152787,97.46557585657207,5.330897716635062
2024,4,1,18,0.0,21.50340651601888,3.5795881270537757,89.2320929301752,6.426744380837222
2024,4,1,21,0.0,19.47759854930884,3.7936227727915304,89.80083278133851,4.93067768430508
2024,4,1,23,0.0,18.03496397123603,3.0098631120575834,99.88367051221164,4.254798246778698
2024,4,2,2,1.1150624430980438,23.915354848049926,3.855721236348417,105.06877871454866,3.0530001809178833
2024,4,2,3,1.779845700358716,28.609888235604984,4.903641440156674,100.39281925492051,4.687299292456233
2024,4,2,4,2.838297640734628,33.098999532183306,5.802351163843724,96.25633635007446,5.445918864607304
2024,4,2,6,3.700171682362772,34.42126999538973,5.671586839554544,97.18898352073118,4.736574758240712
2024,4,2,7,3.6580157481372755,35.819878611283386,6.139964311053808,96.37221747288075,4.509001700964977
2024,4,2,8,3.212642151877534,35.46819583628513,6.057120917296021,106.04810190415286,5.213042762673032
2024,4,2,9,2.4467671075014,36.11149543522513,6.090099862435978,91.36053894520549,4.791892981625456
2024,4,2,10,1.342653189861508,35.340468857548984,5.924746878560877,95.81656565458825,5.488692598761962
2024,4,2,11,0.8656966455750775,34.244228572372066,6.530223687531512,94.36716326600053,4.925599050372033
2024,4,2,12,0.22612849868074672,29.846360914229685,3.5118912759797904,99.92123205495928,4.680662622039777
2024,4,2,17,0.0,22.182290010048597,3.22086460336337,102.19077303874097,4.07087281635569
2024,4,2,18,0.0,21.384711384697994,2.70515963275158,98.74227451378835,4.50452744837627
2024,4,2,19,0.0,22.100333766722308,2.9192677880719624,108.03897921060255,4.247752495406916
2024,4,2,20,0.0,21.488137668238032,2.8343688418410276,93.51524000465103,3.9782007569982953
2024,4,2,21,0.0,21.360475329747054,2.865252838359564,88.86109220137917,3.540903111501958
2024,4,2,22,0.0,20.584534268337283,2.5054224789134274,102.71434132173327,3.1642401589092675
2024,4,2,23,0.0,20.72354938015374,1.7377315593957026,93.33020994304395,2.2026360324712653
2024,4,3,0,0.010592369205658994,21.03894366813376,1.14631347572311,107.65146030431156,1.0899669184934722
2024,4,3,2,0.8685705482115157,23.307120316772387,1.1588182552556314,104.51301025210554,0.8715472522462525
2024,4,3,3,1.4787036752866247,29.406442317100712,1.270207869953564,101.07669802203577,0.8871212657364981
2024,4,3,4,2.2931778058160823,34.976422230693814,1.2689023460602367,102.65081278779883,0.9205016814693081
2024,4,3,6,3.1582128261875675,37.03744889319822,1.9456810546199483,104.45682169174215,1.410229900993192
2024,4,3,7,2.9240711626201397,37.936053671682735,2.0260318851663532,102.09150039935095,1.6273460565672841
2024,4,3,9,1.907146651584565,36.42708137742627,1.879281809084503,94.6353057989729,1.4490573917344354
2024,4,3,10,1.4929345751983158,36.07038900095843,1.649958968311041,98.36453227162768,1.3870857599596076
2024,4,3,11,0.6911841080605192,35.717550523986326,1.3535739604794637,94.58994544546934,1.1733414559640674
2024,4,3,12,0.195874478017947,34.0537620740101,0.629974125040807,102.24353599205998,0.6306665658138452
2024,4,3,13,0.0,32.13958218745159,0.347631978796059,88.63385568009052,0.39835182619023424
2024,4,3,14,0.0,30.65700292918963,0.7361248750506586,96.10958035215663,0.7829116892183311
2024,4,3,15,0.0,30.258824517805227,1.2115257308051322,91.69910964943077,1.3525247297078715
2024,4,3,17,0.0,28.009121250041776,2.234459587203895,107.28751020513901,2.2890191771072996
2024,4,3,18,0.0,26.292113070946698,2.6580937493845807,102.71498215526702,3.208725484182881
2024,4,3,20,0.0,24.555187739433027,2.8903528665345073,98.38772147383163,3.6047021340537935
2024,4,3,21,0.0,24.12695949506388,2.511994844208723,93.22121509576479,3.1592935515006526
2024,4,3,22,0.0,23.24235342439878,2.4960051158101777,88.8299837940192,3.2128962519765776
2024,4,3,23,0.0,21.571967424457046,2.235408361833861,103.31697036704293,2.30701137986935
2024,4,4,0,0.010930336361811078,23.503800746492093,1.8159051973418674,98.25748150715157,2.1755834118995505
2024,4,4,1,0.32872672220138766,24.857297574805553,1.328469430805803,90.30348877324921,1.215150101339271
2024,4,4,2,1.0964846890101103,27.14525911913576,0.8972939485950154,99.94817526662644,0.7702905626966682
2024,4,4,3,1.8307224796207717,31.31053383708818,0.6154871935765854,89.46549795622678,0.37753776331875105
2024,4,4,4,2.4079416081427447,34.29084518568134,0.7971848985555736,97.23326664713227,0.690466457612677
2024,4,4,5,3.086110141252247,37.58600100597674,1.6004086376533873,97.34379316363483,1.081401163917282
