YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,WS10M,PS,WSC
2024,4,1,3,1.9462320123981334,28.82718337407367,2.4729616984870733,88.48413682866473,2.154130433334886
2024,4,1,5,2.9596565409801987,33.84308280020772,4.8904977488816925,90.70392577557791,4.126078774506552
2024,4,1,6,2.956428968469574,34.9420182641932,5.545685010690803,96.69874715751017,5.143524405646841
2024,4,1,8,2.89780585233821,35.49626717769459,7.83804422460977,87.44305738914166,6.01808621997425
2024,4,1,9,2.303336524999578,34.2026410749248,7.3631389631213375,102.90703049667313,5.759733492875933
2024,4,1,10,1.9881353410889302,33.72952666815782,7.732981041135168,102.04090245692048,5.198027452632617
2024,4,1,12,0.3027758929136083,30.444309169281293,6.1019116304502505,89.23767160437761,5.45055748028177
2024,4,1,13,0.0,27.601592071222182,4.595086240616441,97.53991892283415,6.028700686867896
2024,4,1,15,0.0,25.130559723421964,4.796062576332367,89.18809176760698,5.558720407590355
2024,4,1,16,0.0,24.710103856765222,4.599801333232711,105.53275845414439,5.382470550197581
2024,4,1,17,0.0,24.660976703869963,3.781911446239774,94.8227605336772,5.338514051397615
2024,4,1,18,0.0,24.32946238522421,3.3273251167338125,86.65812951238802,4.7360208215878234
2024,4,1,21,0.0,21.748956841362578,2.4577013443392026,105.27679596276123,3.653517632617537
2024,4,1,23,0.0,20.964048472714396,2.03363631206615,89.59225664041361,2.4367411861541513
2024,4,2,2,0.8112015729374229,26.34266925099248,0.7899804156986108,95.82436819843353,0.569158137039947
2024,4,2,3,1.8883585431629428,29.682451026570888,2.1406788854073047,98.54783943077538,2.1196333430035588
2024,4,2,4,2.4940490450600024,33.22485619401243,3.778630189204453,93.84268574525565,3.556843343571513
2024,4,2,6,3.739985063000467,35.489663465723446,4.501288329006253,92.03805433190094,3.3868872953978246
2024,4,2,7,3.2484822413676473,36.54164147702534,4.809402033636767,100.79185312154063,3.6281971534554067
2024,4,2,8,2.898134093057831,37.43997173244084,4.833969456388517,97.61163015982187,3.7077909929509603
2024,4,2,9,2.8747873466089273,36.811005902184206,5.514098384397725,102.73696017000529,4.1695994241472105
2024,4,2,10,2.0676147105012608,36.928564670015284,4.775033008062329,98.367860855718,4.302365357009715
2024,4,2,11,1.1050862677638573,34.89813064688279,5.162514039043472,98.15119109596455,4.286107649439304
2024,4,2,12,0.31660948821478635,33.07411544305984,3.300200801272292,89.49872111337645,4.15143000034773
2024,4,2,17,0.0,24.806862335108523,2.6475119819750588,98.26003294985867,3.992912447583918
2024,4,2,18,0.0,23.293401743442143,2.51445688943973,103.72570822188347,3.798784276540366
2024,4,2,19,0.0,23.70468904617337,2.707746843288721,103.70183426313328,3.4331100631244262
2024,4,2,20,0.0,22.884932518300207,2.489740157435305,104.25643897213622,3.175956536492513
2024,4,2,21,0.0,20.964342254496927,2.4277319046390966,102.74008479454746,3.0769017819846725
2024,4,2,22,0.0,20.00802609518991,2.5992658235917245,95.20937384032753,2.942282868996094
2024,4,2,23,0.0,18.70250525247749,2.7041570306492018,98.11315901489576,3.2928225562889586
2024,4,3,0,0.0,19.010213212726022,2.662437847624873,102.74039442883182,3.565806068649507
2024,4,3,2,0.683115647076108,24.74828291070838,3.8560666336325844,91.76818841785021,3.0862641088248375
2024,4,3,3,1.3639281783607273,28.609191561201804,4.123978941870686,105.23115001025685,2.903548285675731
2024,4,3,4,1.9913435654796119,32.97721872273962,3.3986246825215276,101.60556903026519,2.6691587644651955
2024,4,3,6,2.6395786707015785,34.21381374990888,4.35839131938382,105.27828386031763,3.5006680706309727
2024,4,3,7,3.2942089322809207,34.790213496279044,4.031067501689173,104.13489480923992,3.2472305600897715
2024,4,3,9,1.835295617488474,33.699081716963555,4.511964262660839,102.43911324046192,3.522419974947351
2024,4,3,10,1.4642363759968071,33.29440905266129,4.487776353495887,93.18934903402331,3.2951858465143946
2024,4,3,11,0.7312103813746467,33.16503518868076,3.5900418180512497,87.90656253152649,3.129458292333597
2024,4,3,12,0.2504040251502859,31.504508379983506,2.320694463179994,93.48981244136455,2.8415205198293076
2024,4,3,13,0.0,28.739158918367924,2.347496518489702,94.91651404034802,2.9096620601490177
2024,4,3,14,0.0,28.609563665053855,1.9361843678627264,100.4155666816386,2.5270403027707875
2024,4,3,15,0.0,27.09943419662138,2.162338315625988,97.90907691941794,2.628319661534019
2024,4,3,17,0.0,26.417168573897605,2.1848738233389553,90.38105471339509,2.4777996194697147
2024,4,3,18,0.0,25.034645587052335,2.2150342341838622,99.91370384565913,2.9858928434318526
2024,4,3,20,0.0,25.12672183705271,2.183179491243456,87.97249640940049,2.5386109277815554
2024,4,3,21,0.0,22.857152925279884,2.5063653803309482,102.60276482476307,2.7154607764077685
2024,4,3,22,0.0,22.936514015037243,2.2180545026560017,87.49203782429079,2.5110635311879097
2024,4,3,23,0.0,23.20964203895988,2.172745615422504,101.84288913187272,2.0865902667763097
2024,4,4,0,0.0,22.107923799515312,2.002417056569286,97.48447246494044,2.086585302082508
2024,4,4,1,0.24749779863360424,23.968108204936886,1.6469701885386057,104.35983216212416,2.074363480273369
2024,4,4,2,0.7623791221671983,26.155432709779994,1.936971713089976,104.65281780505767,1.4156574171734237
2024,4,4,3,1.5391465533328892,31.258334325747636,1.706457993333374,89.10154293566957,1.4263593188483612
2024,4,4,4,2.099080747205104,34.33697347236041,2.5007053276881535,92.95165084253799,1.9218332435130725
2024,4,4,5,2.3285465218943724,36.16461250638496,2.6889592850916153,91.25044136112493,1.892946965956427
