YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,WS10M,PS,WSC
2024,10,1,5,2.404941231757009,32.115428954089566,4.126549758234115,91.7062023224055,3.3246523071194907
2024,10,1,9,1.791991176438707,32.664004416485994,4.284734609019002,95.5517530981583,4.333344433891154
2024,10,1,13,0.0,27.83540622578665,1.4477607600464992,89.5298796613876,1.353370747261059
2024,10,1,16,0.0,26.210630562450046,1.1723053291405854,93.20523055605267,1.3114343042350693
2024,10,1,18,0.0,24.903444664111735,1.466226470305279,88.28888089767904,1.502067117029907
2024,10,1,21,0.0,24.586894878466975,1.549442452412082,102.40334870006384,1.7126945629760995
2024,10,1,23,0.0,24.21413209050208,1.704579373852494,92.5896799741284,2.0974635983008443
2024,10,2,2,0.986742251334632,25.119648161238217,3.3421961597881027,88.94901163837895,3.2991242593457644
2024,10,2,4,2.082666936460592,29.43902500642591,4.1041233181179075,95.90111979566262,3.588335014243351
2024,10,2,8,2.5122998634216045,34.412031331035784,5.428598840196006,93.9410640612575,5.088099349818233
2024,10,2,9,2.179369884722988,32.80086826066971,4.560687146651475,105.66499765040986,4.422220310909954
2024,10,2,10,1.2924114650662366,33.213053384078705,3.94894220451096,105.39220279379275,4.574490498554661
2024,10,2,11,0.5033677601322395,31.722391028159507,3.29848791558238,93.59499418999454,3.96302318972179
2024,10,2,18,0.0,23.420718496408362,3.092988070737161,101.44024835846629,4.333188016680197
2024,10,2,20,0.0,22.85405264991271,2.5602305960238936,106.46061313247422,3.5237190714740114
2024,10,2,22,0.0,21.745940658716847,2.634702319068259,94.41466004020789,4.298181829179636
2024,10,2,23,0.0,23.17374871682246,2.6197013961746887,102.66491893860584,3.9743979800901004
2024,10,3,0,0.0,22.322873636051227,3.0251005996950044,99.56551900885637,4.6715068900858485
2024,10,3,3,1.6153781270484746,27.018675342013676,3.655842589867024,98.74341726037673,3.2274170213424638
2024,10,3,4,2.211242340307589,28.79829086668718,3.2761225639592877,88.65557758511399,2.8550081555475355
2024,10,3,6,2.879103070296041,32.1619063802048,3.3848857260658782,96.699126072701,2.4464278442729044
2024,10,3,9,2.001278155876652,33.09805125681199,3.4669261785563843,101.79506523109538,3.1667700097574283
2024,10,3,11,0.5106115999506249,31.875923567716413,2.8193737065712954,107.39919096497758,2.784684074482754
2024,10,3,13,0.0,29.953548704667202,1.1528129892576806,95.95014862143,1.2743453110122287
2024,10,3,14,0.0,29.65837702052554,0.952728010089091,105.5233646125119,0.8212666310664304
2024,10,3,18,0.0,24.9610645636678,2.3643618064529868,96.97779018479503,2.3369431546639023
2024,10,3,20,0.0,23.190259314690714,2.477007109798436,97.5362227958423,2.7927031544255025
2024,10,3,22,0.0,21.626670746646322,2.286645484940094,95.75591439794024,2.743922516461889
2024,10,4,0,0.0,20.287356007122717,2.137080442169791,92.50481782274004,3.183490053837665
2024,10,4,1,0.312371635866543,22.53487028741493,2.4029829939714578,102.47796218774974,3.0903220585409406
2024,10,4,2,1.1144906917733457,24.894171255404377,3.0463661234211172,94.6729833278099,2.473519108700268
2024,10,4,3,1.7312146706942717,26.161780062043825,2.1546385308433074,91.05782446004824,1.6496490076675945
2024,10,4,4,2.560668698605059,28.19019222137352,1.8732788432375806,106.95188966950106,1.7256024908502208
2024,10,4,7,3.1566053198495254,33.27124338430387,3.049310858899288,89.95001142886201,2.169278876283447
2024,10,4,9,2.008032290962339,33.86828760505813,2.3316849739836982,98.88270052716925,2.2199595607212146
2024,10,4,12,0.028173557265772704,29.939373676461447,0.939268168171594,103.61895610290098,1.0241956767255547
2024,10,4,14,0.0,28.81473767099905,1.6994473957011424,91.25709815843285,1.7374311682809815
2024,10,4,15,0.0,26.112968416072967,2.1216400203234063,97.34941589957542,2.594482795396267
2024,10,4,17,0.0,24.072095338844953,2.566591310830332,92.29595313730698,3.789930917375815
2024,10,4,18,0.0,25.005431898410386,2.6883761369590755,99.10435983613225,3.943077583556995
2024,10,4,22,0.0,23.53202544255419,1.9405114739429412,97.61232745612986,3.0680776835758903
2024,10,5,3,1.7707054414143792,27.814771071572384,3.1971351473303273,95.52832049517193,2.537828707125468
2024,10,5,6,2.920040417372351,31.09771091802901,3.751380802428393,107.18552481577773,3.44821388025428
2024,10,5,7,2.577063719801734,32.567049633177746,3.9187933385964335,107.51475264422257,3.30569179396886
2024,10,5,8,2.5333731137929094,33.12335969438418,3.40223128908922,105.41558066673065,3.0025420580382653
2024,10,5,12,0.029556122688556424,30.562084693923524,1.3804832246947931,107.43569705244806,1.5402295558665167
2024,10,5,14,0.0,28.29536974223005,1.3285486838443397,98.11572157732388,1.3068580042621876
2024,10,5,16,0.0,26.16560037397254,1.728137723230105,96.10178814591741,1.9032784474435762
2024,10,5,18,0.0,23.949748211166085,2.6177620296154673,101.66027980754843,3.1882083264377603
2024,10,5,20,0.0,24.299199437244244,2.3822803738212426,100.69811942437276,2.648600706757634
2024,10,5,22,0.0,22.72960346493658,1.8114928515662594,103.25048955262712,2.109750351744802
2024,10,6,1,0.25696968804614717,22.153079398012927,1.5586206682976307,102.8470858926233,2.1549347996649115
2024,10,6,3,1.7618875217895247,25.76191125558083,1.7721724811218478,91.155184790705,1.4642066610189255
2024,10,6,4,2.0096134674933652,28.308099438909817,1.831696063609097,95.53460624975212,1.6258948057277662
2024,10,6,6,2.5313923180231135,32.704869431599164,2.8577548999543816,90.25092586490463,2.3229913440924186
2024,10,6,7,2.4487471165210595,33.49271956589441,2.5391450049287223,106.44420630153408,2.352904260895671
2024,10,6,9,1.9253916058243346,33.132453814345766,2.8935056596915176,105.26037787736342,2.6719273930000926
2024,10,6,11,0.4590909572087203,31.336819288643465,2.8356524402898415,102.72595949530609,3.4359044965688845
2024,10,6,17,0.0,24.01673474195679,1.6424588899766035,98.67742788201726,1.643842799348131
2024,10,6,18,0.0,25.90778813941623,1.143996584045938,108.24305708790776,1.1104669355279841
2024,10,6,19,0.0,25.078365457303185,0.9247799756218333,96.78499701372944,0.8318231063918954
2024,10,6,23,0.0,21.74971537050135,1.8891667139585326,97.55917937931615,2.2544647745870043
2024,10,7,0,0.0,20.662448493897674,2.1103931936445286,105.67882476860144,2.4777091659874726
2024,10,7,6,2.5989138975408976,31.554460322335945,2.512145875891184,99.1388392219011,1.97115752200423
2024,10,7,7,2.529435280093833,31.688211051064968,2.6832148637151176,101.0294385024187,2.2620664408429163
