YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,WS10M,PS,WSC
2024,7,1,3,0.5826243773587507,27.302208955788785,6.8137280398737206,89.12497274364576,4.876078797471328
2024,7,1,4,1.014208112231238,28.901888420074737,7.594201714427928,110.81868109514672,4.882293805418294
2024,7,1,5,1.1664747154472817,30.921517931226223,6.784434322150068,84.12739256313695,4.9175331308728385
2024,7,1,6,1.810421917571569,34.103515138718144,7.706859523949599,113.55828082187125,4.864575927215381
2024,7,1,7,1.480842887136569,31.59540994618736,5.682954943426147,80.10681786014224,4.292749857743187
2024,7,1,8,1.4552935738892994,33.90109759932721,6.561162598662446,115.6210132007995,5.0559376618130125
2024,7,1,9,1.6672362688616886,33.86741959297317,5.1484164634694105,82.63158962966345,5.0901393152984085
2024,7,1,10,0.9483001718529682,35.50422847774194,6.821837252845509,116.7856905885232,3.5727609389256823
2024,7,1,11,0.5141180638202694,33.32498283234954,6.212668942101134,114.52475829736746,3.966118491490231
2024,7,1,12,0.09817756436295552,33.56199447216304,3.726083039795235,101.6129995125104,4.781199396221559
2024,7,1,13,0.0,30.41860821589241,4.5992499862444935,111.24017487555281,4.674806369143726
2024,7,1,14,0.0,26.183093826795503,4.520071394718873,83.16936357061644,4.728408952670245
2024,7,1,15,0.0,27.808952431370038,4.769399803573619,85.63651004571669,4.082818439144665
2024,7,1,16,0.0,29.284287856336675,5.146470128888518,95.05580822333319,4.885156689332441
2024,7,1,17,0.0,27.560731366516965,4.4541382631735384,101.80283855396749,5.115371523554556
2024,7,1,18,0.0,26.896387218929483,4.570894336651081,115.0039189598735,4.419231748147022
2024,7,1,19,0.0,28.089273785375166,5.165046794896401,101.8801201708884,3.892852387291996
2024,7,1,20,0.0,25.47439727790959,3.7145108733649788,106.71481550692174,3.506438948002345
2024,7,1,21,0.0,28.91386819015102,4.3052704924555165,107.23825495980266,3.948976370322733
2024,7,1,22,0.0,25.658861605943503,3.4876514504311507,115.12574564846268,3.9399044147441358
2024,7,1,23,0.0,26.717306865505197,3.99907545770325,111.10351081186998,3.0276949653016585
2024,7,2,0,0.0416452144591997,28.833999599421173,3.6400091108201575,119.12884442399996,3.2447344574392427
2024,7,2,1,0.5609056362236317,28.94288137972417,4.744575783647725,80.85706588139493,3.195392152175602
2024,7,2,2,1.1439849826020094,29.279738952628946,4.178104158126181,88.41029152403873,2.975084624986648
2024,7,2,3,2.0500197337060846,33.45632552949661,4.921453056088628,117.37021259551607,3.4502327287262067
2024,7,2,4,1.9115662505675823,33.82262631081468,6.844393386892132,111.82283539870897,4.236063339003879
2024,7,2,5,2.4185761019570626,34.779920607767636,5.246954244336286,90.74892654730282,4.425438879564507
2024,7,2,6,2.8560585919756356,38.53071766998797,4.793214097218794,118.94607223157773,4.122693684390727
2024,7,2,7,3.1875736403403025,34.15293214134566,5.575279396415912,114.65748680008139,4.0161786342785515
2024,7,2,8,2.581105581763796,36.664796820579255,3.692063489695453,82.41285785015022,3.55215016293202
2024,7,2,9,2.1586517202371187,35.90795479941548,4.57273114446372,112.13752709542719,3.9701660759373496
2024,7,2,10,1.1864909916911532,37.38451783817249,3.960780927104377,111.00081421861118,4.138341461355841
2024,7,2,11,0.7593858751048371,31.575517290922882,3.9500788561448767,88.55292985629347,4.160816330375399
2024,7,2,12,0.1822454295058034,33.285114872826846,3.7396210221795574,106.49225880637103,4.079525665456821
2024,7,2,13,0.0,29.92816741554747,3.488752564347388,118.59518049508281,5.054091780871482
2024,7,2,14,0.0,27.817360274257428,4.224063210177037,106.93842058127932,3.605150040431281
2024,7,2,15,0.0,32.681984690413415,5.0094086260663815,112.52809745847001,3.9785234170276564
2024,7,2,16,0.0,27.623372427104627,5.360749249650434,84.00065342867417,5.033508109083544
2024,7,2,17,0.0,27.894779573685803,4.617981235313622,109.12017124433332,4.838612792393649
2024,7,2,18,0.0,26.452279535676276,4.003690966783162,88.17255051060467,4.566379570410525
2024,7,2,19,0.0,28.631947183752132,4.75307164940717,82.7995801479355,4.653796576416255
2024,7,2,20,0.0,28.705097884408936,4.2889434596308265,101.9299723328937,3.8955535612104826
2024,7,2,21,0.0,28.523845007849488,3.7976629289446207,109.84840539268899,4.49156895560677
2024,7,2,22,0.0,24.65598930766498,3.216336386208191,101.72717690533656,3.1635321249606627
2024,7,2,23,0.0,25.557320349189098,3.9257664980092284,117.14661108409882,3.994249945101347
2024,7,3,0,0.05630704267275288,26.229545749137145,3.460589294075551,107.79430582649597,3.33390878959115
2024,7,3,1,0.39274638741414575,26.877125850722347,5.062176790159295,84.75381475559573,2.5533832051439007
2024,7,3,2,0.9053450638061475,28.78616316169483,4.785661597395613,117.53332270643834,3.1191279019378584
2024,7,3,3,1.6844807878333237,31.178363821868526,4.598030626370326,86.26191568099779,2.938725459587245
2024,7,3,4,2.3861837200187432,29.314840136427826,5.679041284677371,110.49571307051158,3.1441679377198692
2024,7,3,5,2.1195176749250804,31.49986614814999,4.887155853761326,86.01909474457851,3.066970280806933
2024,7,3,6,2.9531749686841637,36.19592629708453,3.7104804594910483,119.9312167108751,2.7437559845768495
2024,7,3,7,2.831997326593794,35.56005320345922,4.157557097174178,93.18488407470562,3.505581289071534
2024,7,3,8,3.0215421437510193,35.79220274643543,4.3329816727356345,99.61753110211487,2.884344956524844
2024,7,3,9,1.88621813693013,36.10264075046556,3.963352550101619,98.38734712857986,3.1693710043726835
2024,7,3,10,1.473719137830008,35.05215608058816,2.935462281549571,83.7900301751636,2.302672362918553
