YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,WS10M,PS,WSC,Tp,eta
2024,4,2,6,3.5678974974229827,37.31059725248749,3.419884883725252,103.19475510482596,2.016542802752144,37.32130094497976,0.1700197462345664
2024,4,2,7,3.6281299229592094,37.67375930177224,3.7590755313216784,96.3115337325916,2.3948014785260137,37.68464369154112,0.16972543860985168
2024,4,2,8,3.263571749948456,37.22463758571561,4.492497908644052,106.8126523359728,2.867343639594285,37.234428300965455,0.17009011307621796
2024,4,2,9,2.589065342172645,37.4821354607946,4.649661441287813,104.01755019773148,2.944528215074389,37.48990265682112,0.16988317884797488
2024,4,2,10,1.7100768750799566,37.3067691127189,4.882749260061026,96.5608727635264,3.112353532852954,37.31189934334414,0.17002736153189124
2024,4,2,11,0.7729987829963363,34.34406292217601,5.297895721567596,106.61332229646882,3.336079259078532,34.346381918525,0.17242943064599475
2024,4,2,12,0.0924415219765432,33.14421536636044,4.820817833481361,99.82664809755724,3.544977050035801,33.14449269092637,0.17340296092034962
2024,4,2,17,0.0,27.831544217453377,3.217390357633317,93.92284407030508,3.065574547634628,27.831544217453377,0.17770644918386275
2024,4,2,18,0.0,26.02509886002872,3.036323152831049,91.93877708687884,2.6350746077528204,26.02509886002872,0.17916966992337674
2024,4,2,19,0.0,25.586511729378124,3.2351801920841625,104.36648656657428,3.162665934043144,25.586511729378124,0.1795249254992037
2024,4,2,20,0.0,26.46455325140389,3.153894439890629,107.6243233324127,3.3173288745414204,26.46455325140389,0.17881371186636286
2024,4,2,21,0.0,25.230172862238582,3.393902861509425,106.44605652325215,3.507150432034831,25.230172862238582,0.17981355998158674
2024,4,2,22,0.0,25.0239685351213,3.7430592566042806,103.43267096831684,3.405035632623898,25.0239685351213,0.17998058548655174
2024,4,2,23,0.0,25.465978501138476,3.7864376434184632,93.17096286621012,4.002807102726671,25.465978501138476,0.17962255741407784
2024,4,3,0,0.0210375803671878,25.605004024540435,4.18235568361316,92.27596931006708,3.5776607893410106,25.605067137281537,0.17950989561880196
2024,4,3,2,1.4350141767484734,29.89820212603313,5.688573780852996,97.44323577801184,3.412813993921011,29.902507168563375,0.17602896919346367
2024,4,3,3,2.1289215039877334,31.646886943867354,4.827782103037275,107.73009729304243,3.181469433442641,31.653273708379317,0.17461084829621276
2024,4,3,4,2.609764602156201,33.46192291267918,5.035710862306621,109.84643986840766,3.6225807017617138,33.469752206485644,0.1731395007127466
2024,4,3,6,3.735941384378143,36.85877592857153,5.496560231337994,95.2065259653292,3.33675956300746,36.869983752724664,0.170385313160293
2024,4,3,7,3.731724882949459,38.12793046665055,6.407764123478448,105.536590769187,4.041542938612718,38.139125641299394,0.16935730823054748
2024,4,3,9,2.2407980595081063,35.856429353219795,6.947105397610032,101.5991571993499,3.894452666199773,35.86315174739832,0.17120084708460737
2024,4,3,10,1.8010536664728083,35.16543104344938,6.138472667578373,90.7267834889004,4.423388954737134,35.1708342044488,0.17176162429439648
2024,4,3,11,0.8211430815054455,35.26505741317311,6.2389837896200415,100.9793569910572,4.377182532805331,35.267520842417625,0.17168330811764174
2024,4,3,12,0.1061272725222718,33.18464969705441,5.194312384832505,106.29921003348876,4.404024948548699,33.184968078871975,0.1733701758561137
2024,4,3,13,0.0,29.654330842529543,5.072607223855053,95.77081405161442,4.036891978941629,29.654330842529543,0.17622999201755105
2024,4,3,14,0.0,28.470217634250595,5.243206732859681,108.3358425163351,3.970800252231181,28.470217634250595,0.177189123716257
2024,4,3,15,0.0,28.25217026867724,4.022283190679549,95.12305401167022,3.761028468355452,28.25217026867724,0.17736574208237144
2024,4,3,17,0.0,26.349436584975937,3.2447449379367588,91.94134523481904,3.116702544465578,26.349436584975937,0.1789069563661695
2024,4,3,18,0.0,27.10980706457028,3.5386276261282754,93.58090121216532,3.0988908755800098,27.10980706457028,0.17829105627769806
2024,4,3,20,0.0,25.234992043323484,3.385972289113204,107.08162555801653,3.22549043577349,25.234992043323484,0.17980965644490798
2024,4,3,21,0.0,24.93605925418856,3.464878979497686,98.64115673593294,3.05302884661602,24.93605925418856,0.18005179200410726
2024,4,3,22,0.0,25.5803738724177,3.6157117484636543,106.27791578850494,3.45700652526453,25.5803738724177,0.17952989716334167
2024,4,3,23,0.0,26.33557327222021,3.61172871236866,100.99697246630514,3.073655521583494,26.33557327222021,0.17891818564950163
2024,4,4,0,0.01977753444035,25.19359187212632,3.215928006418292,100.03951058062096,3.415978901316209,25.19365120472964,0.179843142524169
2024,4,4,1,0.4575710937528491,26.962962317321104,4.845998241384733,106.66895434499855,3.1524177961451145,26.964335030602363,0.17840888862521206
2024,4,4,2,1.382118156677415,30.48591343100457,5.15190216547602,99.03102982198271,3.326566492647054,30.4900597854746,0.17555305157376558
2024,4,4,3,2.214919345322972,32.11393792155837,4.849640790896543,106.6662944835932,3.150210009826045,32.120582679594335,0.17423232802952857
2024,4,4,4,3.0406413650672164,34.30048281378049,5.216691520705775,92.51931613741488,3.4489501195214824,34.309604737875695,0.17245922016232068
2024,4,4,5,3.024194860001057,36.1317216266832,4.636506015017535,103.23984739233906,2.994464008949154,36.140794211263206,0.1709759566888768
2024,4,4,7,3.0400663641559404,37.46991899206702,4.57853879176298,104.38470670265902,3.599127689867883,37.47903919115949,0.1698919782551608
2024,4,4,8,2.839291901100383,38.09444611489508,5.109213174580687,108.2195082082651,3.779887686978256,38.102963990598376,0.1693865991676153
2024,4,4,9,2.1843696112569626,37.45771005633601,5.192025921716331,94.6376567397228,3.669180162779007,37.46426316516978,0.16990394683621246
