YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,WS10M,PS,WSC,Tp,eta
2024,1,2,23,0.0,8.284606630956835,3.025347583221579,96.05571391633664,4.596867765948336,8.284606630956835,0.19353946862892496
2024,1,3,0,0.0,7.910000143874576,3.35719698354172,93.60960675083749,4.649334086894701,7.910000143874576,0.19384289988346157
2024,1,3,3,0.5634931465854052,12.553930979324392,4.022782765467546,95.67027170902789,2.735366315948112,12.555621458764147,0.19007994661840102
2024,1,3,4,0.9405913612221968,15.698149770844536,3.3742905132447847,100.91761705097278,2.718138767152247,15.700971544928203,0.18753221304860812
2024,1,3,6,1.88406093717602,21.086895074004875,1.2482658986346913,88.2362007284224,1.0388493809871997,21.092547256816403,0.18316503672197873
2024,1,3,9,1.2415735322200274,21.62317919540561,0.3655124219402202,99.20440877100896,0.2714104278726946,21.62690391600227,0.18273220782803817
2024,1,3,11,0.2252738466158876,20.114645750980834,0.6715827663270212,96.545120636724,0.6534018878093188,20.11532157252068,0.18395658952625826
2024,1,3,13,0.0,14.216208422052976,2.328977140265039,98.77457269820424,2.438998144778352,14.216208422052976,0.1887348711781371
2024,1,3,14,0.0,13.953324489376246,2.4309806874525064,97.99791469177327,2.989466380403496,13.953324489376246,0.18894780716360524
2024,1,3,18,0.0,10.3992658997091,3.108098756631996,90.09665586144506,4.01084894246698,10.3992658997091,0.1918265946212356
2024,1,3,20,0.0,7.485192415417948,2.63344460255499,98.37198440896935,3.7527150178070814,7.485192415417948,0.19418699414351143
2024,1,3,22,0.0,7.22308106303784,2.8889803847306146,106.20158167153862,3.4624705388997423,7.22308106303784,0.19439930433893932
2024,1,4,0,0.0,6.422243003958606,2.7039854029719605,89.62705909691296,4.07709811037849,6.422243003958606,0.1950479831667935
2024,1,4,1,0.0,5.900257022598315,2.733853104534317,101.64223922428214,3.7829229511431257,5.900257022598315,0.19547079181169535
2024,1,4,2,0.0832110173635683,7.295936794818409,2.864869217828097,103.61607091963,3.838536475769149,7.2961864278704995,0.1943400889934249
2024,1,4,3,0.3445247004016201,10.580126472111315,3.4411607127666555,92.49348302016156,2.555598519192344,10.58116004621252,0.19167926036256783
2024,1,4,4,0.4567309826392605,13.923154394197566,2.730226999654007,91.95493289776704,1.9922482558989267,13.924524587145484,0.18897113508441216
2024,1,4,7,0.976642140046098,19.06799731764648,0.7738968439405125,93.6268637114018,0.5472994594092091,19.070927244066617,0.18480254893230605
2024,1,4,9,0.7660266295192927,18.99178752226029,1.0453970868048126,106.09256825484064,0.7763166484122721,18.994085602148846,0.18486479066225942
2024,1,4,12,0.0,12.545136687382984,2.17963101306235,95.70559055667292,2.9197772076795085,12.545136687382984,0.19008843928321978
2024,1,4,14,0.0,10.159461825496606,3.0882577955022645,102.6093924917632,3.620301756527331,10.159461825496606,0.19202083592134775
2024,1,4,15,0.0,9.383406913561116,2.783015335259528,90.70127460934263,4.2547786876407,9.383406913561116,0.1926494404000155
2024,1,4,17,0.0,7.132557459879855,2.672812376930098,88.82303090197357,3.605066860290493,7.132557459879855,0.19447262845749733
2024,1,4,18,0.0,7.835107787458377,2.534844921167763,95.00657208380274,3.7515979687554686,7.835107787458377,0.1939035626921587
2024,1,4,22,0.0,5.361205156150883,2.66432321695784,98.5348527570597,2.855009774971004,5.361205156150883,0.19590742382351778
2024,1,5,3,0.3205645019510205,9.186185559536243,2.6086211865797884,101.22361373821062,2.2040841691829858,9.187147253042097,0.1928084107250359
2024,1,5,6,0.7408258753587018,18.03604721443047,0.529057066356999,103.49367049317829,0.423206797565248,18.03826969205655,0.1856390015494342
2024,1,5,7,0.8916833599904063,19.47403975668721,0.3028974594751991,90.19801626184427,0.2881752846103623,19.47671480676718,0.18447386100651855
2024,1,5,8,1.0176118732200197,21.076616226261887,1.0717147754894407,102.90089093893928,0.7459978327381162,21.079669061881546,0.18317546805987595
2024,1,5,12,0.0,12.303903855188375,2.6172660365459284,101.960956057411,3.382277058527523,12.303903855188375,0.19028383787729738
2024,1,5,14,0.0,10.0745733207497,3.301923031668906,88.3769719447869,4.731488103992424,10.0745733207497,0.19208959561019273
2024,1,5,16,0.0,9.389572458506064,3.4984795998915983,105.6532523075628,4.4321984902377,9.389572458506064,0.19264444630861008
